GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
 "23000","Maine",1,SAGDP1,7,"..."," Taxes on production and imports (TOPI) (millions of dollars)","Millions of current dollars",2997.7,3221.6,3140.1,3308.1,3460.0,3685.7,3934.4,4111.6,4301.2,4540.8,4320.2,4374.4,4283.4,4541.9,4587.5,4735.7,4863.2,5207.2,5479.1,5645.1,5847.8,(NA),(NA)
 "23000","Maine",1,SAGDP1,8,"..."," Subsidies (millions of dollars)","Millions of current dollars",-83.6,-100.7,-137.1,-144.6,-145.1,-119.0,-138.8,-134.9,-177.6,-163.5,-166.9,-151.6,-185.7,-183.8,-206.4,-194.9,-195.2,-185.7,-173.6,-182.4,-177.3,(NA),(NA)
 "24000","Maryland",2,SAGDP1,1,"...","Real GDP (millions of chained 2012 dollars)","Millions of chained 2012 dollars",221183.8,231830.8,240910.0,250982.0,260775.5,270884.7,277950.2,292115.3,305993.3,311680.2,312093.4,315858.9,314862.8,327234.5,334306.6,334821.6,334939.0,338734.0,345230.2,356817.6,360030.1,368860.2,374385.6
 "24000","Maryland",2,SAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",66.060,69.240,71.952,74.960,77.885,80.904,83.014,87.245,91.390,93.088,93.212,94.336,94.039,97.734,99.846,100.000,100.035,101.168,103.109,106.569,107.529,110.166,111.816
 "24000","Maryland",2,SAGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",159335.8,169980.1,180207.0,192106.3,205449.8,218299.3,228690.0,246762.0,265929.5,279468.3,287872.8,296435.4,302507.3,316451.5,328058.4,334821.6,341255.3,352046.7,367096.5,384889.1,394258.6,412584.2,428338.6
 "24000","Maryland",2,SAGDP1,4,"...","Compensation (millions of dollars)","Millions of current dollars",92554.7,99146.0,105865.9,114236.7,120944.9,127033.6,133012.6,141449.6,149594.0,157229.9,164466.6,168815.5,169085.5,173290.2,180282.6,184785.9,187444.6,194072.1,202543.1,208570.9,214225.6,(NA),(NA)
 "24000","Maryland",2,SAGDP1,5,"...","Gross operating surplus (millions of dollars)","Millions of current dollars",57225.9,60657.8,63929.5,66283.6,72216.8,78296.2,82126.4,90845.4,99665.0,104781.8,105881.4,110376.6,117665.7,125069.8,129520.0,131207.8,134126.8,136564.9,142304.6,153462.6,156104.2,(NA),(NA)
 "24000","Maryland",2,SAGDP1,6,"...","Taxes on production and imports (TOPI) less subsides (millions of dollars)","Millions of current dollars",9555.2,10176.3,10411.6,11586.0,12288.2,12969.5,13550.9,14467.1,16670.5,17456.6,17524.8,17243.3,15756.1,18091.5,18255.8,18828.0,19683.9,21409.7,22248.8,22855.6,23928.8,(NA),(NA)
 "24000","Maryland",2,SAGDP1,7,"..."," Taxes on production and imports (TOPI) (millions of dollars)","Millions of current dollars",10186.9,10786.7,11101.9,12281.7,13054.1,13663.6,14373.5,15321.1,17725.0,18429.1,18576.6,18234.9,16908.8,19205.9,19451.1,19983.1,20841.0,22564.6,23364.9,24022.7,25073.8,(NA),(NA)
 "24000","Maryland",2,SAGDP1,8,"..."," Subsidies (millions of dollars)","Millions of current dollars",-631.7,-610.4,-690.3,-695.7,-765.9,-694.1,-822.6,-854.0,-1054.5,-972.6,-1051.8,-991.6,-1152.6,-1114.5,-1195.3,-1155.2,-1157.1,-1154.9,-1116.1,-1167.1,-1145.0,(NA),(NA)
 "25000","Massachusetts",1,SAGDP1,1,"...","Real GDP (millions of chained 2012 dollars)","Millions of chained 2012 dollars",302806.1,314880.2,331704.6,359520.8,362434.1,364797.1,373814.3,383486.9,390792.3,397742.6,407973.8,412600.5,408061.8,424581.3,434723.5,444329.8,444865.8,453884.2,471135.3,478961.0,490839.8,506072.8,518718.6
 "25000","Massachusetts",1,SAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",68.149,70.866,74.653,80.913,81.569,82.101,84.130,86.307,87.951,89.515,91.818,92.859,91.838,95.555,97.838,100.000,100.121,102.150,106.033,107.794,110.467,113.896,116.742
 "25000","Massachusetts",1,SAGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",237316.4,249154.2,264779.4,289926.5,296834.1,303967.1,315299.8,330669.9,345586.0,361266.0,379877.2,388583.2,391265.1,409762.5,425593.2,444329.8,454345.7,473279.0,502858.0,519407.6,540786.0,569488.0,595558.7
 "25000","Massachusetts",1,SAGDP1,4,"...","Compensation (millions of dollars)","Millions of current dollars",135269.6,146260.2,158571.2,178342.0,181279.9,178919.9,181644.2,192668.9,199116.4,209686.0,223265.3,230268.9,221632.4,229648.1,240554.1,250386.3,257993.2,270567.4,287275.2,295014.0,310491.7,(NA),(NA)
 "25000","Massachusetts",1,SAGDP1,5,"...","Gross operating surplus (millions of dollars)","Millions of current dollars",90802.8,90924.4,93529.1,98297.1,101684.4,110485.5,118138.7,121154.7,128991.7,133637.7,138738.1,140174.3,151134.9,160557.2,164679.2,172935.4,173980.7,178554.0,190184.0,197852.4,202596.3,(NA),(NA)
 "25000","Massachusetts",1,SAGDP1,6,"...","Taxes on production and imports (TOPI) less subsides (millions of dollars)","Millions of current dollars",11244.0,11969.5,12679.1,13287.4,13869.8,14561.7,15516.9,16846.3,17477.9,17942.3,17873.7,18140.0,18497.8,19557.2,20359.9,21008.1,22371.8,24157.6,25398.8,26541.2,27698.0,(NA),(NA)
 "25000","Massachusetts",1,SAGDP1,7,"..."," Taxes on production and imports (TOPI) (millions of dollars)","Millions of current dollars",12183.5,12896.6,13651.0,14242.8,14933.7,15661.6,16753.6,18101.1,18879.9,19238.4,19282.3,19504.0,20040.7,21114.1,21754.1,22712.7,24094.8,25876.6,27087.7,28326.4,29461.4,(NA),(NA)
 "25000","Massachusetts",1,SAGDP1,8,"..."," Subsidies (millions of dollars)","Millions of current dollars",-939.5,-927.0,-971.9,-955.4,-1063.9,-1099.8,-1236.7,-1254.8,-1402.0,-1296.1,-1408.6,-1364.0,-1542.9,-1556.9,-1394.2,-1704.6,-1723.1,-1718.9,-1688.9,-1785.3,-1763.4,(NA),(NA)
 "26000","Michigan",3,SAGDP1,1,"...","Real GDP (millions of chained 2012 dollars)","Millions of chained 2012 dollars",397339.2,406292.8,429356.2,438277.0,423623.6,435250.4,443794.7,444198.2,450745.9,443308.3,441148.5,416701.8,380091.2,400941.4,411465.7,418857.4,424319.9,431510.9,442481.8,452268.8,459129.1,470529.2,473859.6
 "26000","Michigan",3,SAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",94.863,97.000,102.507,104.636,101.138,103.914,105.954,106.050,107.613,105.838,105.322,99.485,90.745,95.723,98.235,100.000,101.304,103.021,105.640,107.977,109.615,112.336,113.131
 "26000","Michigan",3,SAGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",299843.2,312611.0,337561.2,351572.7,348529.0,362271.1,373839.3,381228.9,394229.0,395451.0,403735.8,386053.9,365591.7,386625.9,401105.4,418857.4,432717.6,449127.7,474301.4,491774.2,505561.2,527095.8,541550.6
 "26000","Michigan",3,SAGDP1,4,"...","Compensation (millions of dollars)","Millions of current dollars",178624.4,189196.0,202368.8,214270.4,213447.8,214263.4,218615.3,224611.0,229499.2,231338.3,234224.8,232216.0,214913.8,218410.4,228032.5,236006.4,241941.5,251520.0,265386.5,275935.3,286742.8,(NA),(NA)
 "26000","Michigan",3,SAGDP1,5,"...","Gross operating surplus (millions of dollars)","Millions of current dollars",101968.9,103118.5,114867.0,114962.4,112782.0,125339.3,130534.9,130631.3,136758.7,135759.9,140262.7,125738.2,121432.9,139204.3,144766.2,154247.4,161483.8,167496.0,178373.4,183950.2,185867.7,(NA),(NA)
 "26000","Michigan",3,SAGDP1,6,"...","Taxes on production and imports (TOPI) less subsides (millions of dollars)","Millions of current dollars",19249.9,20296.5,20325.4,22339.9,22299.1,22668.5,24689.1,25986.7,27971.1,28352.8,29248.4,28099.8,29245.0,29011.2,28306.7,28603.5,29292.2,30111.6,30541.5,31888.8,32950.8,(NA),(NA)
 "26000","Michigan",3,SAGDP1,7,"..."," Taxes on production and imports (TOPI) (millions of dollars)","Millions of current dollars",19967.8,21059.6,21303.0,23241.4,23350.5,23505.3,25708.6,26957.1,29213.8,29478.1,30339.6,29126.0,30378.6,30109.9,29622.5,29778.5,30502.4,31218.0,31640.5,33044.0,34089.2,(NA),(NA)
 "26000","Michigan",3,SAGDP1,8,"..."," Subsidies (millions of dollars)","Millions of current dollars",-717.9,-763.1,-977.6,-901.5,-1051.4,-836.8,-1019.4,-970.4,-1242.7,-1125.3,-1091.2,-1026.2,-1133.6,-1098.7,-1315.8,-1175.0,-1210.2,-1106.4,-1099.0,-1155.2,-1138.4,(NA),(NA)
 "27000","Minnesota",4,SAGDP1,1,"...","Real GDP (millions of chained 2012 dollars)","Millions of chained 2012 dollars",211942.2,222970.6,230684.1,245982.4,246058.0,252414.3,263868.9,274712.9,282094.0,281970.3,283211.5,285792.2,275453.1,284863.9,290630.4,294296.6,300633.1,309239.2,313086.2,319129.9,325322.7,333919.5,338752.3
 "27000","Minnesota",4,SAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",72.017,75.764,78.385,83.583,83.609,85.769,89.661,93.346,95.854,95.812,96.233,97.110,93.597,96.795,98.754,100.000,102.153,105.077,106.385,108.438,110.542,113.464,115.106
 "27000","Minnesota",4,SAGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",155921.9,166292.7,174650.0,189964.8,194646.5,202766.0,215155.9,230282.0,242862.7,249735.0,258827.2,264688.0,259958.7,271821.2,283807.3,294296.6,306153.0,319778.7,329493.2,339100.1,351416.8,368852.4,380854.9
 "27000","Minnesota",4,SAGDP1,4,"...","Compensation (millions of dollars)","Millions of current dollars",91986.7,100335.2,106760.0,115859.1,120133.7,122613.0,127286.9,134376.2,138407.8,143100.0,151595.3,156463.7,148866.6,153124.7,160068.6,165233.2,170823.2,178963.8,187331.9,193874.8,201286.4,(NA),(NA)
 "27000","Minnesota",4,SAGDP1,5,"...","Gross operating surplus (millions of dollars)","Millions of current dollars",53560.4,54895.6,57065.2,62010.7,62268.6,67461.6,75057.6,82111.5,89990.7,91401.7,91872.6,92758.4,95109.8,101120.5,105439.1,110678.3,114501.4,120413.3,120730.8,122585.3,126598.0,(NA),(NA)
 "27000","Minnesota",4,SAGDP1,6,"...","Taxes on production and imports (TOPI) less subsides (millions of dollars)","Millions of current dollars",10374.8,11061.9,10824.8,12095.0,12244.3,12691.5,12811.4,13794.2,14464.2,15233.3,15359.3,15465.8,15982.3,17576.0,18299.6,18385.1,20828.4,20401.7,21430.5,22640.1,23532.3,(NA),(NA)
 "27000","Minnesota",4,SAGDP1,7,"..."," Taxes on production and imports (TOPI) (millions of dollars)","Millions of current dollars",10984.3,11920.1,11761.8,13088.3,13386.8,13604.0,13941.3,14774.4,15909.9,16459.0,16562.3,16872.5,17323.6,18809.3,19652.7,19842.6,22300.8,21819.1,22778.9,24038.0,24949.9,(NA),(NA)
 "27000","Minnesota",4,SAGDP1,8,"..."," Subsidies (millions of dollars)","Millions of current dollars",-609.5,-858.2,-936.9,-993.3,-1142.5,-912.6,-1130.0,-980.2,-1445.7,-1225.6,-1203.0,-1406.7,-1341.3,-1233.4,-1353.1,-1457.5,-1472.4,-1417.4,-1348.4,-1397.9,-1417.6,(NA),(NA)
 "28000","Mississippi",5,SAGDP1,1,"...","Real GDP (millions of chained 2012 dollars)","Millions of chained 2012 dollars",83197.1,85332.7,87646.7,88143.0,87200.2,88124.5,91715.1,93651.0,95228.0,97748.3,100204.0,104386.2,99463.0,99983.6,98727.7,99614.6,99622.4,100118.3,100242.5,100656.5,101515.7,102837.4,104209.2
 "28000","Mississippi",5,SAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",83.519,85.663,87.986,88.484,87.538,88.465,92.070,94.013,95.596,98.126,100.592,104.790,99.848,100.370,99.110,100.000,100.008,100.506,100.630,101.046,101.908,103.235,104.612
 "28000","Mississippi",5,SAGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",58339.9,60992.3,63827.2,65645.9,67028.6,68865.8,73332.2,77214.4,80995.7,85869.0,91057.6,96843.6,93205.6,95208.4,96371.6,99614.6,101638.1,104146.0,105883.4,107096.6,110223.4,114834.2,118779.9
 "28000","Mississippi",5,SAGDP1,4,"...","Compensation (millions of dollars)","Millions of current dollars",32624.2,34934.8,36548.9,37902.0,38679.6,40003.2,41435.1,43788.0,45760.6,48147.4,50357.5,52180.1,50720.0,51211.0,52015.9,53978.5,54951.0,56588.9,57477.0,58833.5,60339.2,(NA),(NA)
 "28000","Mississippi",5,SAGDP1,5,"...","Gross operating surplus (millions of dollars)","Millions of current dollars",21242.5,20975.2,22161.3,22370.4,22984.1,23230.3,26106.2,27223.3,28789.5,30642.3,33792.9,37416.9,35667.1,36892.2,36961.2,37960.3,38796.0,39219.1,39938.1,39505.0,40886.0,(NA),(NA)
 "28000","Mississippi",5,SAGDP1,6,"...","Taxes on production and imports (TOPI) less subsides (millions of dollars)","Millions of current dollars",4473.2,5082.3,5117.0,5373.5,5364.9,5632.3,5790.9,6203.0,6445.6,7079.3,6907.2,7246.6,6818.5,7105.1,7394.6,7675.8,7891.1,8338.1,8468.4,8758.1,8998.2,(NA),(NA)
 "28000","Mississippi",5,SAGDP1,7,"..."," Taxes on production and imports (TOPI) (millions of dollars)","Millions of current dollars",4699.2,5355.6,5517.2,5746.3,5811.3,5881.3,6140.3,6549.5,6946.3,7381.6,7461.3,7570.4,7203.8,7484.7,7745.2,8011.0,8299.3,8691.5,8796.2,9119.8,9400.3,(NA),(NA)
 "28000","Mississippi",5,SAGDP1,8,"..."," Subsidies (millions of dollars)","Millions of current dollars",-226.0,-273.4,-400.2,-372.8,-446.5,-249.0,-349.4,-346.5,-500.7,-302.3,-554.1,-323.9,-385.3,-379.6,-350.6,-335.3,-408.2,-353.4,-327.8,-361.7,-402.1,(NA),(NA)
 "29000","Missouri",4,SAGDP1,1,"...","Real GDP (millions of chained 2012 dollars)","Millions of chained 2012 dollars",228292.6,232074.2,238360.9,246048.8,244407.0,246813.1,251788.1,257258.6,261530.1,263233.2,264382.0,270608.3,265310.1,269735.0,266725.8,268761.5,271902.1,273170.5,276700.4,275500.5,278191.9,284924.1,290956.2
 "29000","Missouri",4,SAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",84.942,86.349,88.689,91.549,90.938,91.834,93.685,95.720,97.309,97.943,98.370,100.687,98.716,100.362,99.243,100.000,101.169,101.640,102.954,102.507,103.509,106.014,108.258
 "29000","Missouri",4,SAGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",163151.9,169368.7,177360.5,187296.8,191199.0,196597.6,204009.5,214218.1,223497.1,231771.5,240158.8,250581.1,251780.0,258544.1,260093.5,268761.5,277851.1,284712.5,294794.6,297582.6,304946.2,318921.0,332082.1
 "29000","Missouri",4,SAGDP1,4,"...","Compensation (millions of dollars)","Millions of current dollars",91302.7,96638.2,102375.3,108907.8,111774.4,114810.7,118196.4,123171.7,128904.4,135300.6,140961.0,146847.9,141830.6,142433.3,144385.7,150020.6,154609.3,159215.6,166937.6,170762.5,176888.9,(NA),(NA)
 "29000","Missouri",4,SAGDP1,5,"...","Gross operating surplus (millions of dollars)","Millions of current dollars",61994.6,62310.2,63988.6,67267.4,68181.8,69869.4,73809.3,78261.9,80815.6,82377.7,84500.7,88808.6,95752.3,101522.8,100844.8,103540.4,107778.4,109670.2,112082.7,110563.7,111288.1,(NA),(NA)
 "29000","Missouri",4,SAGDP1,6,"...","Taxes on production and imports (TOPI) less subsides (millions of dollars)","Millions of current dollars",9854.7,10420.4,10996.7,11121.5,11242.8,11917.4,12003.8,12784.5,13777.1,14093.3,14697.1,14924.6,14197.1,14588.1,14863.0,15200.5,15463.4,15826.7,15774.4,16256.4,16769.2,(NA),(NA)
 "29000","Missouri",4,SAGDP1,7,"..."," Taxes on production and imports (TOPI) (millions of dollars)","Millions of current dollars",10371.3,10956.2,11587.5,11817.8,12102.2,12518.7,12815.5,13579.3,14756.4,14922.8,15512.4,15816.8,15206.2,15512.3,15916.4,16147.9,16553.1,16927.6,16740.6,17270.2,17747.8,(NA),(NA)
 "29000","Missouri",4,SAGDP1,8,"..."," Subsidies (millions of dollars)","Millions of current dollars",-516.7,-535.9,-590.8,-696.3,-859.3,-601.2,-811.8,-794.8,-979.3,-829.6,-815.3,-892.2,-1009.1,-924.2,-1053.4,-947.4,-1089.7,-1100.9,-966.3,-1013.9,-978.7,(NA),(NA)
 "30000","Montana",7,SAGDP1,1,"...","Real GDP (millions of chained 2012 dollars)","Millions of chained 2012 dollars",29169.4,30465.6,30598.1,31375.1,31650.5,32526.8,33842.9,35374.9,37077.1,38431.3,40378.8,40161.5,39337.4,40543.8,41473.1,42005.8,42433.8,43173.7,44871.4,44265.4,45029.2,46219.7,47180.7
 "30000","Montana",7,SAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",69.441,72.527,72.842,74.692,75.348,77.434,80.567,84.214,88.267,91.490,96.127,95.610,93.648,96.520,98.732,100.000,101.019,102.780,106.822,105.379,107.198,110.032,112.319
 "30000","Montana",7,SAGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",19307.1,20444.9,20829.9,21885.2,22851.7,23880.5,25637.6,27939.2,30529.7,32933.3,36074.1,36862.5,35983.9,38054.6,40579.3,42005.8,43141.0,44495.7,46152.9,45457.9,47559.1,50326.6,52169.1
 "30000","Montana",7,SAGDP1,4,"...","Compensation (millions of dollars)","Millions of current dollars",10407.9,10988.7,11455.0,12223.2,12869.6,13569.3,14296.6,15179.3,16295.4,17591.0,18915.7,19576.2,19166.5,19652.9,20628.0,21648.6,22274.9,23191.8,24139.5,24593.1,25723.2,(NA),(NA)
 "30000","Montana",7,SAGDP1,5,"...","Gross operating surplus (millions of dollars)","Millions of current dollars",7449.7,7987.0,7989.2,8165.4,8544.4,8802.2,9754.3,11010.2,12480.4,13334.2,14985.9,15038.4,14610.4,16142.3,17549.2,17883.9,18335.0,18649.1,19478.4,18326.9,19105.0,(NA),(NA)
 "30000","Montana",7,SAGDP1,6,"...","Taxes on production and imports (TOPI) less subsides (millions of dollars)","Millions of current dollars",1449.5,1469.1,1385.6,1496.6,1437.8,1509.0,1586.7,1749.7,1754.0,2008.2,2172.4,2247.9,2207.0,2259.4,2402.1,2473.3,2531.1,2654.7,2534.9,2538.0,2730.9,(NA),(NA)
 "30000","Montana",7,SAGDP1,7,"..."," Taxes on production and imports (TOPI) (millions of dollars)","Millions of current dollars",1558.8,1606.5,1593.7,1684.8,1657.6,1685.1,1791.7,1939.3,2079.5,2226.2,2400.9,2508.8,2507.5,2523.1,2673.3,2755.3,2847.8,2945.5,2825.7,2859.3,3006.2,(NA),(NA)
 "30000","Montana",7,SAGDP1,8,"..."," Subsidies (millions of dollars)","Millions of current dollars",-109.3,-137.4,-208.1,-188.2,-219.9,-176.1,-205.0,-189.6,-325.6,-218.1,-228.4,-260.9,-300.5,-263.8,-271.2,-281.9,-316.6,-290.8,-290.8,-321.4,-275.3,(NA),(NA)
 "31000","Nebraska",4,SAGDP1,1,"...","Real GDP (millions of chained 2012 dollars)","Millions of chained 2012 dollars",70721.8,72310.4,73883.7,76623.4,78258.0,79665.3,84119.5,86081.5,88893.9,91387.2,93387.5,93569.3,94050.0,97856.7,102332.7,102269.0,105038.2,107166.2,110325.7,110812.0,113110.4,114170.0,114877.2
 "31000","Nebraska",4,SAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",69.153,70.706,72.244,74.923,76.522,77.898,82.253,84.172,86.922,89.360,91.316,91.493,91.963,95.686,100.062,100.000,102.708,104.789,107.878,108.353,110.601,111.637,112.328
 "31000","Nebraska",4,SAGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",49886.0,51829.3,53689.3,56503.7,59467.0,61604.4,66415.6,70288.8,73959.0,78150.0,83122.8,85200.6,86830.3,91812.8,99613.4,102269.0,107604.3,111161.7,115328.0,116193.8,120517.4,123977.9,127036.5
 "31000","Nebraska",4,SAGDP1,4,"...","Compensation (millions of dollars)","Millions of current dollars",27298.8,29083.2,30862.2,32759.1,34290.0,35648.0,37116.4,38898.8,40559.2,42662.3,44915.8,46580.5,46210.1,46521.3,47836.9,50505.2,51622.5,54193.1,56499.8,58096.9,60900.2,(NA),(NA)
 "31000","Nebraska",4,SAGDP1,5,"...","Gross operating surplus (millions of dollars)","Millions of current dollars",19265.4,19590.6,19773.0,20574.4,21896.7,22212.6,25365.0,26884.3,28946.9,30686.1,33221.6,33585.1,35816.4,40053.3,46460.3,46268.2,50219.3,50472.3,52104.7,51309.3,52358.8,(NA),(NA)
 "31000","Nebraska",4,SAGDP1,6,"...","Taxes on production and imports (TOPI) less subsides (millions of dollars)","Millions of current dollars",3321.9,3155.5,3054.1,3170.1,3280.3,3743.7,3934.3,4505.7,4452.9,4801.6,4985.4,5035.1,4803.7,5238.2,5316.2,5495.6,5762.5,6496.3,6723.5,6787.6,7258.4,(NA),(NA)
 "31000","Nebraska",4,SAGDP1,7,"..."," Taxes on production and imports (TOPI) (millions of dollars)","Millions of current dollars",3678.0,3629.2,3700.3,3817.7,4080.6,4245.7,4759.6,5130.2,5482.2,5488.3,5736.1,5891.1,5727.2,6039.1,6278.7,6365.2,6784.7,7386.1,7651.5,7802.6,8088.4,(NA),(NA)
 "31000","Nebraska",4,SAGDP1,8,"..."," Subsidies (millions of dollars)","Millions of current dollars",-356.1,-473.8,-646.2,-647.5,-800.3,-502.0,-825.3,-624.5,-1029.4,-686.7,-750.7,-856.1,-923.5,-800.9,-962.5,-869.6,-1022.2,-889.8,-928.0,-1015.0,-830.0,(NA),(NA)
 "32000","Nevada",8,SAGDP1,1,"...","Real GDP (millions of chained 2012 dollars)","Millions of chained 2012 dollars",90367.6,94946.7,101276.5,105343.7,106656.8,110020.4,115571.0,128884.5,139694.9,145209.4,144404.8,138863.3,127242.4,128827.2,129733.5,128043.0,128272.7,129999.9,135429.2,139295.5,143733.4,149779.9,154139.4
 "32000","Nevada",8,SAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",70.576,74.152,79.096,82.272,83.298,85.925,90.260,100.657,109.100,113.407,112.778,108.451,99.375,100.612,101.320,100.000,100.179,101.528,105.769,108.788,112.254,116.976,120.381
 "32000","Nevada",8,SAGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",60593.4,65315.0,71534.9,76627.1,80426.6,84733.5,90778.8,104420.6,117856.1,127575.7,131599.8,129372.4,121109.5,123598.1,126657.1,128043.0,130621.4,135153.2,144232.4,151215.1,158847.6,169309.9,177614.6
 "32000","Nevada",8,SAGDP1,4,"...","Compensation (millions of dollars)","Millions of current dollars",32832.0,36103.2,39629.8,42526.0,45081.8,46509.4,49971.1,55558.5,61302.9,65874.8,69827.6,69907.3,64368.6,63272.4,63760.2,65861.1,67692.6,72262.2,76339.8,80406.9,83650.7,(NA),(NA)
 "32000","Nevada",8,SAGDP1,5,"...","Gross operating surplus (millions of dollars)","Millions of current dollars",22945.2,24065.5,26289.1,28046.1,29163.6,31562.1,34078.3,40348.3,46572.0,51281.6,50916.6,48471.3,46483.6,49652.8,51808.4,51316.9,51282.6,50964.5,55322.9,56758.4,61037.1,(NA),(NA)
 "32000","Nevada",8,SAGDP1,6,"...","Taxes on production and imports (TOPI) less subsides (millions of dollars)","Millions of current dollars",4816.2,5146.3,5615.9,6055.0,6181.2,6662.0,6729.4,8513.7,9981.1,10419.2,10855.6,10993.8,10257.3,10672.9,11088.6,10865.0,11646.3,11926.5,12569.7,14049.7,14159.8,(NA),(NA)
 "32000","Nevada",8,SAGDP1,7,"..."," Taxes on production and imports (TOPI) (millions of dollars)","Millions of current dollars",4980.5,5321.6,5819.2,6263.2,6527.2,6887.2,7041.3,8779.3,10325.2,10707.4,11194.3,11305.7,10596.8,10971.7,11412.3,11156.5,11919.5,12239.2,12887.7,14389.7,14497.5,(NA),(NA)
 "32000","Nevada",8,SAGDP1,8,"..."," Subsidies (millions of dollars)","Millions of current dollars",-164.3,-175.3,-203.3,-208.2,-346.0,-225.2,-311.8,-265.5,-344.0,-288.2,-338.6,-311.9,-339.4,-298.7,-323.7,-291.5,-273.2,-312.7,-318.0,-340.0,-337.6,(NA),(NA)
 "33000","New Hampshire",1,SAGDP1,1,"...","Real GDP (millions of chained 2012 dollars)","Millions of chained 2012 dollars",48425.1,51603.1,53058.4,56719.9,57432.7,59040.7,61610.3,63499.0,64356.4,65945.0,65697.9,65016.8,64449.6,66441.5,66840.1,67689.2,68800.2,69544.7,71511.1,72815.6,74118.8,75833.2,77872.8
 "33000","New Hampshire",1,SAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",71.540,76.235,78.385,83.795,84.848,87.223,91.019,93.810,95.076,97.423,97.058,96.052,95.214,98.157,98.746,100.000,101.641,102.741,105.646,107.573,109.499,112.031,115.045
 "33000","New Hampshire",1,SAGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",38214.9,40557.8,41880.0,45225.5,46629.7,48678.5,51378.4,54126.7,56352.1,59411.6,60732.7,60918.7,61937.4,64151.6,65430.5,67689.2,70181.9,72340.1,76033.3,78477.9,80900.2,84463.9,88595.0
 "33000","New Hampshire",1,SAGDP1,4,"...","Compensation (millions of dollars)","Millions of current dollars",20230.0,22064.4,23462.8,26008.4,27051.6,27529.0,28658.6,30504.8,31938.5,33656.7,34975.2,35836.0,35081.3,35658.0,36919.3,37640.8,38755.3,40747.5,42484.2,43550.8,45392.1,(NA),(NA)
 "33000","New Hampshire",1,SAGDP1,5,"...","Gross operating surplus (millions of dollars)","Millions of current dollars",15334.2,15750.1,15435.7,16111.3,16415.4,17803.2,19023.3,19688.1,20366.7,21613.8,21572.3,20914.2,22548.5,24230.6,24072.7,25401.3,26456.9,26197.0,27848.6,28947.8,29255.3,(NA),(NA)
 "33000","New Hampshire",1,SAGDP1,6,"...","Taxes on production and imports (TOPI) less subsides (millions of dollars)","Millions of current dollars",2650.7,2743.3,2981.5,3105.7,3162.7,3346.3,3696.5,3933.8,4046.8,4141.2,4185.1,4168.5,4307.5,4263.0,4438.5,4647.0,4969.7,5395.6,5700.6,5979.4,6252.8,(NA),(NA)
 "33000","New Hampshire",1,SAGDP1,7,"..."," Taxes on production and imports (TOPI) (millions of dollars)","Millions of current dollars",2730.7,2824.8,3076.4,3198.8,3270.8,3455.4,3830.6,4068.6,4209.5,4281.0,4334.2,4310.4,4477.4,4428.0,4629.9,4816.4,5135.1,5552.7,5851.5,6137.8,6407.6,(NA),(NA)
 "33000","New Hampshire",1,SAGDP1,8,"..."," Subsidies (millions of dollars)","Millions of current dollars",-80.0,-81.5,-94.9,-93.1,-108.1,-109.2,-134.0,-134.8,-162.6,-139.8,-149.1,-141.9,-169.9,-165.0,-191.4,-169.4,-165.4,-157.1,-150.9,-158.4,-154.7,(NA),(NA)
 "34000","New Jersey",2,SAGDP1,1,"...","Real GDP (millions of chained 2012 dollars)","Millions of chained 2012 dollars",426187.4,433778.7,448808.1,473035.0,476507.7,487050.2,499694.9,507585.4,513498.7,524056.2,526814.4,533053.7,511149.6,516589.3,510928.5,519745.8,523334.2,525728.5,535299.2,539942.8,543530.1,555755.1,563949.5
 "34000","New Jersey",2,SAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",81.999,83.460,86.351,91.013,91.681,93.709,96.142,97.660,98.798,100.829,101.360,102.560,98.346,99.393,98.304,100.000,100.690,101.151,102.992,103.886,104.576,106.928,108.505
